861880	IT	NOTEBOOKI	NOTEBOOK ACER R 15 571T NX.GCCEP.003 I5-7200U 8G 1T 15,6 ALU W10	3
861881	IT	NOTEBOOKI	NOTEBOOK ACER ES 15 533-C242 NX.GFTEP.001 N3350 4G 500G 15,6 W10	3
862046	IT	NOTEBOOKI	NOTEBOOK DELL 7566-4696 INTEL I5-6300HQ 8G 1T GTX960M/4 15,6 W10	5
862165	IT	NOTEBOOKI	NOTEBOOK ASUS A540SA-XX632T INTEL N3060 4G 1T 15,6 WIN10	5
862523	IT	NOTEBOOKI	NOTEBOOK HP 17-X032NW INTEL I3-5005U 8G 1T 17,3 SIL WIN10	2
862533	IT	NOTEBOOKI	NOTEBOOK HP STREAM 14-AX000NW INTEL N3060 2G 32G 14 WIN10	2
863187	IT	NOTEBOOKI	NOTEBOOK LENOVO Y700-15ISK 80NV016LPB INTEL I5-6300HQ 8G 1T GTX960M/4 15,6 W10	2
863684	IT	NOTEBOOKI	NOTEBOOK HP 250 G5 X0P79ES INTEL I3-5005U 4G 1T R5-M330/2 15,6 SIL W10	5
864080	IT	NOTEBOOKI	NOTEBOOK ACER E 15 575G NX.GDWEP.015 I3-6006U 4G 1T 940MX/2 15,6 W10	4
864355	IT	NOTEBOOKI	NOTEBOOK ASUS UX410UA-GV036T INTEL I7-7500U 8G 256SSD 14FH GREY WIN10	4
864677	IT	NOTEBOOKI	NOTEBOOK HP 250 G5 Z3A53ES INTEL I3-5005U 4G 1T 15,6 WIN10	2
864678	IT	NOTEBOOKI	NOTEBOOK HP 250 G5 Z3A54ES INTEL I5-6200U 8G 1T R5-M430/2 15,6 SIL WIN10	2
865704	IT	NOTEBOOKI	NOTEBOOK LENOVO YOGA 300 80M100F6PB N3050 2GB 32EMMC 11,6TOU WHITE WIN10	2
865707	IT	NOTEBOOKI	NOTEBOOK LENOVO YOGA 300 80M100F5PB N3050 2GB 32EMMC 11,6TOU BLACK WIN10	2
729248	IT	MONITORY	"MONITOR LED PHILIPS 18,5"" 193V5LSB2/10"	3
790865	IT	MONITORY	"MONITOR LED SAMSUNG 24"" LT24D391EW"	5
791736	IT	MONITORY	"MONITOR LED LG 29"" 29MT44D"	5
833063	IT	MONITORY	"MONITOR LED LG 19,5"" 20M37A"	1
834824	IT	MONITORY	"MONITOR LED ASUS 25"" MX259H"	5
